"訃";2379;9;"常用漢字 (jōyō kanji)";"言(訁)";"フ ";"しらせ ";"null";"obituary";2170;"fu ";"shirase "
"計";228;9;"教育漢字 (kyōiku kanji)";"言(訁)";"ケイ ";"はか.る, はか.らう ";"え, かず, け ";"plot, plan, scheme, measure";2171;"kei ";"haka.ru, haka.rau "
"討";528;10;"教育漢字 (kyōiku kanji)";"言(訁)";"トウ ";"う.つ ";"null";"chastise, attack, defeat, destroy, conquer";2172;"tou ";"u.tsu "
"訓";1134;10;"教育漢字 (kyōiku kanji)";"言(訁)";"クン, キン ";"おし.える, よ.む, くん.ずる ";"く, くに, くの, さとし, のり, ふみ ";"instruction, Japanese character reading, explanation, read";2173;"kun, kin ";"oshi.eru, yo.mu, kun.zuru "
"託";1021;10;"常用漢字 (jōyō kanji)";"言(訁)";"タク ";"かこつ.ける, かこ.つ, かこ.つける ";"null";"consign, requesting, entrusting with, pretend, hint";2174;"taku ";"kakotsu.keru, kako.tsu, kako.tsukeru "
"記";149;10;"教育漢字 (kyōiku kanji)";"言(訁)";"キ ";"しる.す ";"のり ";"scribe, account, narrative";2175;"ki ";"shiru.su "
"訟";1061;11;"常用漢字 (jōyō kanji)";"言(訁)";"ショウ ";"null";"null";"sue, accuse";2176;"shou ";"null"
"訪";372;11;"教育漢字 (kyōiku kanji)";"言(訁)";"ホウ ";"おとず.れる, たず.ねる, と.う ";"わ ";"call on, visit, look up, offer sympathy";2177;"hou ";"otozu.reru, tazu.neru, to.u "
"設";145;11;"教育漢字 (kyōiku kanji)";"言(訁)";"セツ ";"もう.ける ";"した ";"establishment, provision, prepare";2178;"setsu ";"mou.keru "
"許";720;11;"教育漢字 (kyōiku kanji)";"言(訁)";"キョ ";"ゆる.す, もと ";"null";"permit, approve";2179;"kyo ";"yuru.su, moto "
"訳";1050;11;"教育漢字 (kyōiku kanji)";"言(訁)";"ヤク ";"わけ ";"null";"translate, reason, circumstance, case";2180;"yaku ";"wake "
"訴";427;12;"常用漢字 (jōyō kanji)";"言(訁)";"ソ ";"うった.える ";"null";"accusation, sue, complain of pain, appeal to";2181;"so ";"utta.eru "
"診";1019;12;"常用漢字 (jōyō kanji)";"言(訁)";"シン ";"み.る ";"null";"checkup, seeing, diagnose, examine";2182;"shin ";"mi.ru "
"証";306;12;"教育漢字 (kyōiku kanji)";"言(訁)";"ショウ ";"あかし ";"null";"evidence, proof, certificate";2183;"shou ";"akashi "
"詐";1511;12;"常用漢字 (jōyō kanji)";"言(訁)";"サ ";"いつわ.る ";"null";"lie, falsehood, deceive, pretend";2184;"sa ";"itsuwa.ru "
"詔";2239;12;"常用漢字 (jōyō kanji)";"言(訁)";"ショウ ";"みことのり ";"さとし, のり ";"imperial edict";2185;"shou ";"mikotonori "
"評";454;12;"教育漢字 (kyōiku kanji)";"言(訁)";"ヒョウ ";"null";"null";"evaluate, criticism, comment";2186;"hyou ";"null"
"詞";1636;12;"教育漢字 (kyōiku kanji)";"言(訁)";"シ ";"null";"null";"part of speech, words, poetry";2187;"shi ";"null"
"詠";2000;12;"常用漢字 (jōyō kanji)";"言(訁)";"エイ ";"よ.む, うた.う ";"うた, え, ええ ";"recitation, poem, song, composing";2188;"ei ";"yo.mu, uta.u "
"試";392;13;"教育漢字 (kyōiku kanji)";"言(訁)";"シ ";"こころ.みる, ため.す ";"null";"test, try, attempt, experiment, ordeal";2189;"shi ";"kokoro.miru, tame.su "
"詩";1196;13;"教育漢字 (kyōiku kanji)";"言(訁)";"シ ";"うた ";"null";"poem, poetry";2190;"shi ";"uta "
"詫";2481;13;"人名用漢字 (jinmeiyō kanji)";"言(訁)";"タ ";"わび, わび.しい, かこつ, わ.びる, わび.る ";"たく ";"apologize";2191;"ta ";"wabi, wabi.shii, kakotsu, wa.biru, wabi.ru "
"詰";1020;13;"常用漢字 (jōyō kanji)";"言(訁)";"キツ, キチ ";"つ.める, つ.め, -づ.め, つ.まる, つ.む ";"ずめ, づめ ";"packed, close, pressed, reprove, rebuke, blame";2192;"kitsu, kichi ";"tsu.meru, tsu.me, -zu.me, tsu.maru, tsu.mu "
"話";134;13;"教育漢字 (kyōiku kanji)";"言(訁)";"ワ ";"はな.す, はなし ";"null";"tale, talk";2193;"wa ";"hana.su, hanashi "
"該";1648;13;"常用漢字 (jōyō kanji)";"言(訁)";"ガイ ";"null";"null";"above-stated, the said, that specific";2194;"gai ";"null"
"詳";1178;13;"常用漢字 (jōyō kanji)";"言(訁)";"ショウ ";"くわ.しい, つまび.らか ";"よし ";"detailed, full, minute, accurate, well-informed";2195;"shou ";"kuwa.shii, tsumabi.raka "
"誇";1272;13;"常用漢字 (jōyō kanji)";"言(訁)";"コ ";"ほこ.る ";"null";"boast, be proud, pride, triumphantly";2196;"ko ";"hoko.ru "
"誉";1064;13;"常用漢字 (jōyō kanji)";"言(訁)";"ヨ ";"ほま.れ, ほ.める ";"え, たか, たけ, ほまれ, ほめ, ほん ";"reputation, praise, honor, glory";2197;"yo ";"homa.re, ho.meru "
"誌";851;14;"教育漢字 (kyōiku kanji)";"言(訁)";"シ ";"null";"null";"document, records";2198;"shi ";"null"
"認";198;14;"教育漢字 (kyōiku kanji)";"言(訁)";"ニン ";"みと.める, したた.める ";"null";"acknowledge, witness, discern, recognize, appreciate, believe";2199;"nin ";"mito.meru, shitata.meru "
"誓";1567;14;"常用漢字 (jōyō kanji)";"言(訁)";"セイ ";"ちか.う ";"null";"vow, swear, pledge";2200;"sei ";"chika.u "
"誕";1024;15;"教育漢字 (kyōiku kanji)";"言(訁)";"タン ";"null";"null";"nativity, be born, declension, lie, be arbitrary";2201;"tan ";"null"
"誘";993;14;"常用漢字 (jōyō kanji)";"言(訁)";"ユウ ";"さそ.う, いざな.う ";"null";"entice, lead, tempt, invite, ask, call for, seduce, allure";2202;"yuu ";"saso.u, izana.u "
"語";301;14;"教育漢字 (kyōiku kanji)";"言(訁)";"ゴ ";"かた.る, かた.らう ";"null";"word, speech, language";2203;"go ";"kata.ru, kata.rau "
"誠";1128;13;"教育漢字 (kyōiku kanji)";"言(訁)";"セイ ";"まこと ";"きよ, さと, しげ, とも, のぶ, ま, まこ, まさ ";"sincerity, admonish, warn, prohibit, truth, fidelity";2204;"sei ";"makoto "
"誤";1150;14;"教育漢字 (kyōiku kanji)";"言(訁)";"ゴ ";"あやま.る, -あやま.る ";"null";"mistake, err, do wrong, mislead";2205;"go ";"ayama.ru, -ayama.ru "
"説";326;14;"教育漢字 (kyōiku kanji)";"言(訁)";"セツ, ゼイ ";"と.く ";"さとし, とき ";"opinion, theory, explanation, rumor";2206;"setsu, zei ";"to.ku "
"読";618;14;"教育漢字 (kyōiku kanji)";"言(訁)";"ドク, トク, トウ ";"よ.む, -よ.み ";"よみ ";"read";2207;"doku, toku, tou ";"yo.mu, -yo.mi "
"誰";1933;15;"常用漢字 (jōyō kanji)";"言(訁)";"スイ ";"だれ, たれ, た ";"null";"who, someone, somebody";2208;"sui ";"dare, tare, ta "
"課";455;15;"教育漢字 (kyōiku kanji)";"言(訁)";"カ ";"null";"null";"chapter, lesson, section, department, division, counter for chapters (of a book)";2209;"ka ";"null"
"調";87;15;"教育漢字 (kyōiku kanji)";"言(訁)";"チョウ ";"しら.べる, しら.べ, ととの.う, ととの.える ";"ぎ, つぎ ";"tune, tone, meter, key (music), writing style, prepare, exorcise, investigate, harmonize, mediate";2210;"chou ";"shira.beru, shira.be, totono.u, totono.eru "
"談";272;15;"教育漢字 (kyōiku kanji)";"言(訁)";"ダン ";"null";"null";"discuss, talk";2211;"dan ";"null"
"請";524;15;"常用漢字 (jōyō kanji)";"言(訁)";"セイ, シン, ショウ ";"こ.う, う.ける ";"うけ ";"solicit, invite, ask";2212;"sei, shin, shou ";"ko.u, u.keru "
"諌";2296;15;"表外漢字 (hyōgai kanji)";"言(訁)";"カン ";"いさ.め, いさ.める ";"null";"admonish, dissuade";2213;"kan ";"isa.me, isa.meru "
"諏";1949;15;"人名用漢字 (jinmeiyō kanji)";"言(訁)";"シュ, ス ";"そう, はか.る ";"null";"consult";2214;"shu, su ";"sou, haka.ru "
"論";227;15;"教育漢字 (kyōiku kanji)";"言(訁)";"ロン ";"null";"null";"argument, discourse";2215;"ron ";"null"
"諜";2445;16;"表外漢字 (hyōgai kanji)";"言(訁)";"チョウ ";"ちょう.ずる, うかが.う, しめ.す ";"null";"spy out, reconnoiter";2216;"chou ";"chou.zuru, ukaga.u, shime.su "
"諦";2457;16;"常用漢字 (jōyō kanji)";"言(訁)";"テイ, タイ ";"あきら.める, つまびらか, まこと ";"null";"truth, clarity, abandon, give up";2217;"tei, tai ";"akira.meru, tsumabiraka, makoto "
"諭";1461;16;"常用漢字 (jōyō kanji)";"言(訁)";"ユ ";"さと.す ";"ゆう ";"rebuke, admonish, charge, warn, persuade";2218;"yu ";"sato.su "
"諮";1345;16;"常用漢字 (jōyō kanji)";"言(訁)";"シ ";"はか.る ";"null";"consult with";2219;"shi ";"haka.ru "
"諸";658;15;"教育漢字 (kyōiku kanji)";"言(訁)";"ショ ";"もろ ";"null";"various, many, several, together";2220;"sho ";"moro "
"諾";1490;15;"常用漢字 (jōyō kanji)";"言(訁)";"ダク ";"null";"null";"consent, assent, agreement";2221;"daku ";"null"
"謀";1370;16;"常用漢字 (jōyō kanji)";"言(訁)";"ボウ, ム ";"はか.る, たばか.る, はかりごと ";"null";"conspire, cheat, impose on, plan, devise, scheme, have in mind, deceive";2222;"bou, mu ";"haka.ru, tabaka.ru, hakarigoto "
"謄";2295;17;"常用漢字 (jōyō kanji)";"言(訁)";"トウ ";"null";"null";"mimeograph, copy";2223;"tou ";"null"
"謎";2021;16;"常用漢字 (jōyō kanji)";"言(訁)";"メイ, ベイ ";"なぞ ";"null";"riddle, puzzle, enigma, hint, tip";2224;"mei, bei ";"nazo "
"謙";1582;17;"常用漢字 (jōyō kanji)";"言(訁)";"ケン ";"へりくだ.る ";"かね, ゆずる ";"self-effacing, humble oneself, condescend, be modest";2225;"ken ";"herikuda.ru "
"講";653;17;"教育漢字 (kyōiku kanji)";"言(訁)";"コウ ";"null";"null";"lecture, club, association";2226;"kou ";"null"
"謝";1028;17;"教育漢字 (kyōiku kanji)";"言(訁)";"シャ ";"あやま.る ";"さ, ざ ";"apologize, thank, refuse";2227;"sha ";"ayama.ru "
"謡";1580;16;"常用漢字 (jōyō kanji)";"言(訁)";"ヨウ ";"うた.い, うた.う ";"null";"song, sing, ballad, noh chanting";2228;"you ";"uta.i, uta.u "
"謳";2492;18;"表外漢字 (hyōgai kanji)";"言(訁)";"オウ, ウ ";"うた.う ";"null";"extol, declare, express";2229;"ou, u ";"uta.u "
"謹";2068;17;"常用漢字 (jōyō kanji)";"言(訁)";"キン ";"つつし.む ";"null";"discreet, reverently, humbly";2230;"kin ";"tsutsushi.mu "
"識";496;19;"教育漢字 (kyōiku kanji)";"言(訁)";"シキ ";"し.る, しる.す ";"さと, さとる ";"discriminating, know, write";2231;"shiki ";"shi.ru, shiru.su "
"譜";1919;19;"常用漢字 (jōyō kanji)";"言(訁)";"フ ";"null";"null";"musical score, music, note, staff, table, genealogy";2232;"fu ";"null"
"警";366;19;"教育漢字 (kyōiku kanji)";"言(訁)";"ケイ ";"いまし.める ";"null";"admonish, commandment";2233;"kei ";"imashi.meru "
"議";25;20;"教育漢字 (kyōiku kanji)";"言(訁)";"ギ ";"null";"かた, のり ";"deliberation, consultation, debate, consideration";2234;"gi ";"null"
"譲";984;20;"常用漢字 (jōyō kanji)";"言(訁)";"ジョウ ";"ゆず.る ";"ゆずり ";"defer, turnover, transfer, convey";2235;"jou ";"yuzu.ru "
"護";351;20;"教育漢字 (kyōiku kanji)";"言(訁)";"ゴ ";"まも.る ";"もり ";"safeguard, protect";2236;"go ";"mamo.ru "
"讃";2179;22;"人名用漢字 (jinmeiyō kanji)";"言(訁)";"サン ";"ほ.める, たた.える ";"さぬ ";"praise, title on a picture";2237;"san ";"ho.meru, tata.eru "
"谷";508;7;"教育漢字 (kyōiku kanji)";"谷";"コク ";"たに, きわ.まる ";"がい, がえ, がや, せ, たり, たん, や ";"valley";2238;"koku ";"tani, kiwa.maru "
"豆";1422;7;"教育漢字 (kyōiku kanji)";"豆";"トウ, ズ ";"まめ, まめ- ";"ど, ま ";"beans, pea, midget";2239;"tou, zu ";"mame, mame- "
"豈";9999;10;"表外漢字 (hyōgai kanji)";"豆";"カイ, ガイ, キ ";"あに ";"null";"an interjection of surprise";2240;"kai, gai, ki ";"ani "
"豊";762;13;"教育漢字 (kyōiku kanji)";"豆";"ホウ, ブ ";"ゆた.か, とよ ";"て, で, と, ひろし, ふう, ぶん, ほ, ゆたか ";"bountiful, excellent, rich";2241;"hou, bu ";"yuta.ka, toyo "
"豕";9999;7;"表外漢字 (hyōgai kanji)";"豕";"シ ";"null";"null";"pig, hog, pig radical (no. 152)";2242;"shi ";"null"
"豙";9999;11;"表外漢字 (hyōgai kanji)";"豕";"ギ ";"そこ.なう ";"null";"null";2243;"gi ";"soko.nau "
"豚";1864;11;"常用漢字 (jōyō kanji)";"豕";"トン ";"ぶた ";"null";"pork, pig";2244;"ton ";"buta "
"象";394;12;"教育漢字 (kyōiku kanji)";"豕";"ショウ, ゾウ ";"かたど.る ";"きさ ";"elephant, pattern after, imitate, image, shape, sign (of the times)";2245;"shou, zou ";"katado.ru "
"豦";9999;13;"表外漢字 (hyōgai kanji)";"豕";"キョ, ゴ ";"やめない ";"null";"wild boar, to fight";2246;"kyo, go ";"yamenai "
"豪";1104;14;"常用漢字 (jōyō kanji)";"豕";"ゴウ ";"えら.い ";"こう, ご, すぐる, たけ, たけし, ひで, まさる ";"overpowering, great, powerful, excelling, Australia";2247;"gou ";"era.i "
"豸";9999;7;"表外漢字 (hyōgai kanji)";"豸";"タイ, チ ";"null";"null";"snake, legless insect, badger or clawed dog radical (no. 153)";2248;"tai, chi ";"null"
"貇";9999;13;"表外漢字 (hyōgai kanji)";"豸";"コン, ケン ";"か.む ";"null";"null";2249;"kon, ken ";"ka.mu "
"貝";1787;7;"教育漢字 (kyōiku kanji)";"貝";"バイ ";"かい ";"null";"shellfish";2250;"bai ";"kai "
"貞";1389;9;"常用漢字 (jōyō kanji)";"貝";"テイ ";"さだ ";"さざ, ただし, りょう ";"upright, chastity, constancy, righteousness";2251;"tei ";"sada "
"負";443;9;"教育漢字 (kyōiku kanji)";"貝";"フ ";"ま.ける, ま.かす, お.う ";"null";"defeat, negative, -, minus, bear, owe, assume a responsibility";2252;"fu ";"ma.keru, ma.kasu, o.u "
"財";494;10;"教育漢字 (kyōiku kanji)";"貝";"ザイ, サイ, ゾク ";"たから ";"null";"property, money, wealth, assets";2253;"zai, sai, zoku ";"takara "
"貢";956;10;"常用漢字 (jōyō kanji)";"貝";"コウ, ク ";"みつ.ぐ ";"null";"tribute, support, finance";2254;"kou, ku ";"mitsu.gu "
"貧";1211;11;"教育漢字 (kyōiku kanji)";"貝";"ヒン, ビン ";"まず.しい ";"null";"poverty, poor";2255;"hin, bin ";"mazu.shii "
"貨";822;11;"教育漢字 (kyōiku kanji)";"貝";"カ ";"たから ";"null";"freight, goods, property";2256;"ka ";"takara "
"販";627;11;"常用漢字 (jōyō kanji)";"貝";"ハン ";"null";"null";"marketing, sell, trade";2257;"han ";"null"
"貫";1156;11;"常用漢字 (jōyō kanji)";"貝";"カン ";"つらぬ.く, ぬ.く, ぬき ";"つら, ぬく ";"pierce, 8 1/3lbs, penetrate, brace";2258;"kan ";"tsuranu.ku, nu.ku, nuki "
"責";598;11;"教育漢字 (kyōiku kanji)";"貝";"セキ ";"せ.める ";"null";"blame, condemn, censure";2259;"seki ";"se.meru "
"貯";1100;12;"教育漢字 (kyōiku kanji)";"貝";"チョ ";"た.める, たくわ.える ";"null";"savings, store, lay in, keep, wear mustache";2260;"cho ";"ta.meru, takuwa.eru "
"貰";2441;12;"人名用漢字 (jinmeiyō kanji)";"貝";"セイ, シャ ";"もら.う ";"null";"get, have, obtain";2261;"sei, sha ";"mora.u "
"貴";970;12;"教育漢字 (kyōiku kanji)";"貝";"キ ";"たっと.い, とうと.い, たっと.ぶ, とうと.ぶ ";"きよ, ぎ, たか, たかし, よし ";"precious, value, prize, esteem, honor";2262;"ki ";"tatto.i, touto.i, tatto.bu, touto.bu "
"買";520;12;"教育漢字 (kyōiku kanji)";"貝";"バイ ";"か.う ";"null";"buy";2263;"bai ";"ka.u "
"貸";995;12;"教育漢字 (kyōiku kanji)";"貝";"タイ ";"か.す, か.し-, かし- ";"null";"lend";2264;"tai ";"ka.su, ka.shi-, kashi- "
"費";321;12;"教育漢字 (kyōiku kanji)";"貝";"ヒ ";"つい.やす, つい.える ";"null";"expense, cost, spend, consume, waste";2265;"hi ";"tsui.yasu, tsui.eru "
"貼";2444;12;"常用漢字 (jōyō kanji)";"貝";"テン, チョウ ";"は.る, つ.く ";"null";"stick, paste, apply";2266;"ten, chou ";"ha.ru, tsu.ku "
"貿";652;12;"教育漢字 (kyōiku kanji)";"貝";"ボウ ";"null";"null";"trade, exchange";2267;"bou ";"null"
"賀";1056;12;"教育漢字 (kyōiku kanji)";"貝";"ガ ";"null";"か, のり, よし, より ";"congratulations, joy";2268;"ga ";"null"
"賁";9999;12;"表外漢字 (hyōgai kanji)";"貝";"フン, ヒ, ホン ";"null";"null";"decorate";2269;"fun, hi, hon ";"null"
"賃";961;13;"教育漢字 (kyōiku kanji)";"貝";"チン ";"null";"すけ ";"fare, fee, hire, rent, wages, charge";2270;"chin ";"null"
"賄";1282;13;"常用漢字 (jōyō kanji)";"貝";"ワイ ";"まかな.う ";"null";"bribe, board, supply, finance";2271;"wai ";"makana.u "
"資";179;13;"教育漢字 (kyōiku kanji)";"貝";"シ ";"null";"すけ, もと ";"assets, resources, capital, funds, data, be conducive to, contribute to";2272;"shi ";"null"
"賊";2045;13;"常用漢字 (jōyō kanji)";"貝";"ゾク ";"null";"null";"burglar, rebel, traitor, robber";2273;"zoku ";"null"
"賓";1677;15;"常用漢字 (jōyō kanji)";"貝";"ヒン ";"null";"null";"V.I.P., guest";2274;"hin ";"null"
"賛";868;15;"教育漢字 (kyōiku kanji)";"貝";"サン ";"たす.ける, たた.える ";"null";"approve, praise, title or inscription on picture, assist, agree with";2275;"san ";"tasu.keru, tata.eru "
"賜";2190;15;"常用漢字 (jōyō kanji)";"貝";"シ ";"たまわ.る, たま.う, たも.う ";"null";"grant, gift, boon, results";2276;"shi ";"tamawa.ru, tama.u, tamo.u "
"賞";426;15;"教育漢字 (kyōiku kanji)";"貝";"ショウ ";"ほ.める ";"null";"prize, reward, praise";2277;"shou ";"ho.meru "
"賠";1243;15;"常用漢字 (jōyō kanji)";"貝";"バイ ";"null";"null";"compensation, indemnify";2278;"bai ";"null"
"賢";1159;16;"常用漢字 (jōyō kanji)";"貝";"ケン ";"かしこ.い ";"かた, さか, さと, さとし, たか, たて, のり, まこと, まさ, まさる ";"intelligent, wise, wisdom, cleverness";2279;"ken ";"kashiko.i "
"質";389;15;"教育漢字 (kyōiku kanji)";"貝";"シツ, シチ, チ ";"たち, ただ.す, もと, わりふ ";"null";"substance, quality, matter, temperament";2280;"shitsu, shichi, chi ";"tachi, tada.su, moto, warifu "
"賭";1989;15;"常用漢字 (jōyō kanji)";"貝";"ト ";"か.ける, かけ ";"null";"gamble, wager, bet";2281;"to ";"ka.keru, kake "
"購";945;17;"常用漢字 (jōyō kanji)";"貝";"コウ ";"null";"null";"subscription, buy";2282;"kou ";"null"
"贅";2386;18;"表外漢字 (hyōgai kanji)";"貝";"セイ ";"いぼ ";"null";"luxury";2283;"sei ";"ibo "
"贈";1001;18;"常用漢字 (jōyō kanji)";"貝";"ゾウ, ソウ ";"おく.る ";"null";"presents, send, give to, award to, confer on, presenting something";2284;"zou, sou ";"oku.ru "
"贋";2439;19;"表外漢字 (hyōgai kanji)";"厂";"ガン ";"にせ ";"null";"counterfeit, forgery";2285;"gan ";"nise "
"赤";584;7;"教育漢字 (kyōiku kanji)";"赤";"セキ, シャク ";"あか, あか-, あか.い, あか.らむ, あか.らめる ";"あ, あこ, あま ";"red";2286;"seki, shaku ";"aka, aka-, aka.i, aka.ramu, aka.rameru "
"赦";1868;11;"常用漢字 (jōyō kanji)";"赤";"シャ ";"null";"null";"pardon, forgiveness";2287;"sha ";"null"
"赫";9999;14;"表外漢字 (hyōgai kanji)";"赤";"カク ";"あかい, あか, かがや.く ";"null";"suddenly, brighten, illuminate, light up";2288;"kaku ";"akai, aka, kagaya.ku "
"走";626;7;"教育漢字 (kyōiku kanji)";"走(赱)";"ソウ ";"はし.る ";"はしり ";"run";2289;"sou ";"hashi.ru "
"赳";2114;10;"人名用漢字 (jinmeiyō kanji)";"走(赱)";"キュウ ";"null";"たけ, たけし ";"strong and brave";2290;"kyuu ";"null"
"赴";1649;9;"常用漢字 (jōyō kanji)";"走(赱)";"フ ";"おもむ.く ";"null";"proceed, get, become, tend";2291;"fu ";"omomu.ku "
"起";374;10;"教育漢字 (kyōiku kanji)";"走(赱)";"キ ";"お.きる, お.こる, お.こす, おこ.す, た.つ ";"null";"rouse, wake up, get up";2292;"ki ";"o.kiru, o.koru, o.kosu, oko.su, ta.tsu "
"超";597;12;"常用漢字 (jōyō kanji)";"走(赱)";"チョウ ";"こ.える, こ.す ";"まさる, わたる ";"transcend, super-, ultra-";2293;"chou ";"ko.eru, ko.su "
"越";897;12;"常用漢字 (jōyō kanji)";"走(赱)";"エツ, オツ ";"こ.す, -こ.す, -ご.し, こ.える, -ご.え ";"えち, えっ, お, こえ, こし, ごえ, ごし, ごや ";"surpass, cross over, move to, exceed, Vietnam";2294;"etsu, otsu ";"ko.su, -ko.su, -go.shi, ko.eru, -go.e "
"趙";1522;14;"表外漢字 (hyōgai kanji)";"走(赱)";"チョウ, ジョウ, キョウ ";"null";"null";"nimble, late-going";2295;"chou, jou, kyou ";"null"
"趣";1153;15;"常用漢字 (jōyō kanji)";"走(赱)";"シュ ";"おもむき, おもむ.く ";"null";"purport, gist, elegance, interest, proceed to, tend, become";2296;"shu ";"omomuki, omomu.ku "
"足";343;7;"教育漢字 (kyōiku kanji)";"足(⻊)";"ソク ";"あし, た.りる, た.る, た.す ";"あ, あす, おす, たらし ";"leg, foot, be sufficient, counter for pairs of footwear";2297;"soku ";"ashi, ta.riru, ta.ru, ta.su "
"距";1191;12;"常用漢字 (jōyō kanji)";"足(⻊)";"キョ ";"へだ.たる, けづめ ";"null";"long-distance, spur, fetlock";2298;"kyo ";"heda.taru, kezume "
"跡";953;13;"常用漢字 (jōyō kanji)";"足(⻊)";"セキ ";"あと ";"null";"tracks, mark, print, impression";2299;"seki ";"ato "
"路";529;13;"教育漢字 (kyōiku kanji)";"足(⻊)";"ロ, ル ";"-じ, みち ";"null";"path, route, road, distance";2300;"ro, ru ";"-ji, michi "
"跳";1716;13;"常用漢字 (jōyō kanji)";"足(⻊)";"チョウ ";"は.ねる, と.ぶ, -と.び ";"null";"hop, leap up, spring, jerk, prance, buck, splash, sputter, snap";2301;"chou ";"ha.neru, to.bu, -to.bi "
"践";1570;13;"常用漢字 (jōyō kanji)";"足(⻊)";"セン ";"ふ.む ";"null";"tread, step on, trample, practice, carry through";2302;"sen ";"fu.mu "
"踊";1308;14;"常用漢字 (jōyō kanji)";"足(⻊)";"ヨウ ";"おど.る ";"null";"jump, dance, leap, skip";2303;"you ";"odo.ru "
"踏";723;15;"常用漢字 (jōyō kanji)";"足(⻊)";"トウ ";"ふ.む, ふ.まえる ";"null";"step, trample, carry through, appraise, evade payment";2304;"tou ";"fu.mu, fu.maeru "
"蹄";2469;16;"人名用漢字 (jinmeiyō kanji)";"足(⻊)";"テイ ";"ひづめ ";"null";"hoof";2305;"tei ";"hizume "
"蹴";2377;19;"常用漢字 (jōyō kanji)";"足(⻊)";"シュク, シュウ ";"け.る ";"null";"kick";2306;"shuku, shuu ";"ke.ru "
"躍";900;21;"常用漢字 (jōyō kanji)";"足(⻊)";"ヤク ";"おど.る ";"おどり ";"leap, dance, skip";2307;"yaku ";"odo.ru "
"躬";9999;10;"表外漢字 (hyōgai kanji)";"身";"キュウ, キョウ ";"み ";"null";"body, self";2308;"kyuu, kyou ";"mi "
"車";333;7;"教育漢字 (kyōiku kanji)";"車";"シャ ";"くるま ";"くら, くろま ";"car";2309;"sha ";"kuruma "
"軌";1480;9;"常用漢字 (jōyō kanji)";"車";"キ ";"null";"null";"rut, wheel, track, model, way of doing";2310;"ki ";"null"
"軍";189;9;"教育漢字 (kyōiku kanji)";"車";"グン ";"いくさ ";"null";"army, force, troops, war, battle";2311;"gun ";"ikusa "
"軒";1416;10;"常用漢字 (jōyō kanji)";"車";"ケン ";"のき ";"null";"flats, counter for houses, eaves";2312;"ken ";"noki "
"軟";1269;11;"常用漢字 (jōyō kanji)";"車";"ナン ";"やわ.らか, やわ.らかい ";"null";"soft";2313;"nan ";"yawa.raka, yawa.rakai "
"転";327;11;"教育漢字 (kyōiku kanji)";"車";"テン ";"ころ.がる, ころ.げる, ころ.がす, ころ.ぶ, まろ.ぶ, うたた, うつ.る, くる.めく ";"null";"revolve, turn around, change";2314;"ten ";"koro.garu, koro.geru, koro.gasu, koro.bu, maro.bu, utata, utsu.ru, kuru.meku "
"軸";1261;12;"常用漢字 (jōyō kanji)";"車";"ジク ";"null";"null";"axis, pivot, stem, stalk, counter for book scrolls";2315;"jiku ";"null"
"軽";790;12;"教育漢字 (kyōiku kanji)";"車";"ケイ ";"かる.い, かろ.やか, かろ.んじる ";"null";"lightly, trifling, unimportant";2316;"kei ";"karu.i, karo.yaka, karo.njiru "
"較";1172;13;"常用漢字 (jōyō kanji)";"車";"カク, コウ ";"くら.べる ";"null";"contrast, compare";2317;"kaku, kou ";"kura.beru "
"載";825;13;"常用漢字 (jōyō kanji)";"車";"サイ ";"の.せる, の.る ";"とし, のり ";"ride, board, get on, place, spread, 10**44, record, publish";2318;"sai ";"no.seru, no.ru "
"輔";1898;14;"人名用漢字 (jinmeiyō kanji)";"車";"ホ, フ ";"たす.ける ";"すけ, たすく, ゆう ";"help";2319;"ho, fu ";"tasu.keru "
"輝";1259;15;"常用漢字 (jōyō kanji)";"車";"キ ";"かがや.く ";"あき, あきら, さき, てる, ひ, ひかる ";"radiance, shine, sparkle, gleam, twinkle";2320;"ki ";"kagaya.ku "
"輩";1365;15;"常用漢字 (jōyō kanji)";"車";"ハイ ";"-ばら, やから, やかい, ともがら ";"null";"comrade, fellow, people, companions";2321;"hai ";"-bara, yakara, yakai, tomogara "
"輪";693;15;"教育漢字 (kyōiku kanji)";"車";"リン ";"わ ";"なわ, も ";"wheel, ring, circle, link, loop, counter for wheels and flowers";2322;"rin ";"wa "
"輸";371;16;"教育漢字 (kyōiku kanji)";"車";"ユ, シュ ";"null";"null";"transport, send, be inferior";2323;"yu, shu ";"null"
"轄";1771;17;"常用漢字 (jōyō kanji)";"車";"カツ ";"くさび ";"null";"control, wedge";2324;"katsu ";"kusabi "
"轍";2484;19;"表外漢字 (hyōgai kanji)";"車";"テツ ";"わだちい, わだち ";"null";"rut, wheel track";2325;"tetsu ";"wadachii, wadachi "
"轟";2438;21;"人名用漢字 (jinmeiyō kanji)";"車";"ゴウ, コウ ";"とどろ.かす, とどろ.く ";"null";"roar, thunder, boom resound";2326;"gou, kou ";"todoro.kasu, todoro.ku "
"辛";1607;7;"常用漢字 (jōyō kanji)";"辛";"シン ";"から.い, つら.い, -づら.い, かのと ";"null";"spicy, bitter, hot, acrid";2327;"shin ";"kara.i, tsura.i, -zura.i, kanoto "
"辞";633;13;"教育漢字 (kyōiku kanji)";"辛";"ジ ";"や.める, いな.む ";"null";"resign, word, term, expression";2328;"ji ";"ya.meru, ina.mu "
